| SaleDate            | Amount | Salesperson         |
| 2021-08-19 00:00:00 | 13111  | Barr Faughny        |
| 2021-08-19 00:00:00 | 287    | Andria Kimpton      |
| 2021-08-19 00:00:00 | 11795  | Madelene Upcott     |
| 2021-08-19 00:00:00 | 7721   | Wilone O'Kielt      |
| 2021-08-19 00:00:00 | 147    | Camilla Castle      |
| 2021-08-19 00:00:00 | 2891   | Camilla Castle      |
| 2021-08-19 00:00:00 | 875    | Curtice Advani      |
| 2021-08-19 00:00:00 | 910    | Barr Faughny        |
| 2021-08-20 00:00:00 | 1498   | Andria Kimpton      |
| 2021-08-20 00:00:00 | 1099   | Van Tuxwell         |
| 2021-08-20 00:00:00 | 805    | Andria Kimpton      |
| 2021-08-20 00:00:00 | 2268   | Jehu Rudeforth      |
| 2021-08-20 00:00:00 | 1568   | Dennison Crosswaite |
| 2021-08-20 00:00:00 | 49     | Roddy Speechley     |
| 2021-08-20 00:00:00 | 12558  | Ches Bonnell        |
| 2021-08-20 00:00:00 | 2856   | Camilla Castle      |
| 2021-08-20 00:00:00 | 896    | Kelci Walkden       |
| 2021-08-20 00:00:00 | 2709   | Karlen McCaffrey    |
| 2021-08-20 00:00:00 | 1729   | Barr Faughny        |
| 2021-08-20 00:00:00 | 5215   | Roddy Speechley     |
| 2021-08-20 00:00:00 | 1008   | Marney O'Breen      |
| 2021-08-20 00:00:00 | 10661  | Andria Kimpton      |
| 2021-08-20 00:00:00 | 6713   | Dotty Strutley      |
| 2021-08-20 00:00:00 | 5320   | Ches Bonnell        |
| 2021-08-20 00:00:00 | 3850   | Beverie Moffet      |
| 2021-08-20 00:00:00 | 616    | Van Tuxwell         |
| 2021-08-20 00:00:00 | 3318   | Rafaelita Blaksland |
| 2021-08-20 00:00:00 | 1876   | Ches Bonnell        |
| 2021-08-20 00:00:00 | 10724  | Camilla Castle      |
| 2021-08-20 00:00:00 | 1757   | Oby Sorrel          |
| 2021-08-20 00:00:00 | 11060  | Kaine Padly         |
| 2021-08-20 00:00:00 | 1645   | Beverie Moffet      |
| 2021-08-23 00:00:00 | 952    | Jehu Rudeforth      |
| 2021-08-23 00:00:00 | 2786   | Mallorie Waber      |
| 2021-08-23 00:00:00 | 8659   | Dotty Strutley      |
| 2021-08-23 00:00:00 | 9765   | Mallorie Waber      |
| 2021-08-23 00:00:00 | 6314   | Camilla Castle      |
| 2021-08-23 00:00:00 | 4431   | Roddy Speechley     |
| 2021-08-23 00:00:00 | 1918   | Camilla Castle      |
| 2021-08-23 00:00:00 | 6111   | Gigi Bohling        |
| 2021-08-23 00:00:00 | 329    | Madelene Upcott     |
| 2021-08-23 00:00:00 | 6146   | Andria Kimpton      |
| 2021-08-23 00:00:00 | 4529   | Camilla Castle      |
| 2021-08-23 00:00:00 | 3241   | Mallorie Waber      |
| 2021-08-24 00:00:00 | 1120   | Jan Morforth        |
| 2021-08-24 00:00:00 | 770    | Gunar Cockshoot     |
| 2021-08-24 00:00:00 | 8064   | Dennison Crosswaite |
| 2021-08-24 00:00:00 | 3780   | Jan Morforth        |
| 2021-08-24 00:00:00 | 1211   | Barr Faughny        |
| 2021-08-24 00:00:00 | 2338   | Wilone O'Kielt      |
| 2021-08-24 00:00:00 | 1666   | Andria Kimpton      |
| 2021-08-25 00:00:00 | 1057   | Brien Boise         |
| 2021-08-25 00:00:00 | 11291  | Jehu Rudeforth      |
| 2021-08-25 00:00:00 | 5103   | Madelene Upcott     |
| 2021-08-25 00:00:00 | 2982   | Marney O'Breen      |
| 2021-08-25 00:00:00 | 1274   | Curtice Advani      |
| 2021-08-26 00:00:00 | 2786   | Curtice Advani      |
| 2021-08-26 00:00:00 | 7609   | Gigi Bohling        |
| 2021-08-26 00:00:00 | 5285   | Dennison Crosswaite |
| 2021-08-26 00:00:00 | 196    | Curtice Advani      |
| 2021-08-26 00:00:00 | 945    | Ches Bonnell        |
| 2021-08-27 00:00:00 | 8638   | Wilone O'Kielt      |
| 2021-08-27 00:00:00 | 12446  | Gunar Cockshoot     |
| 2021-08-27 00:00:00 | 140    | Barr Faughny        |
| 2021-08-27 00:00:00 | 903    | Ches Bonnell        |
| 2021-08-27 00:00:00 | 7742   | Roddy Speechley     |
| 2021-08-27 00:00:00 | 525    | Dotty Strutley      |
| 2021-08-27 00:00:00 | 8428   | Oby Sorrel          |
| 2021-08-27 00:00:00 | 784    | Mallorie Waber      |
| 2021-08-30 00:00:00 | 4403   | Kelci Walkden       |
| 2021-08-30 00:00:00 | 1022   | Madelene Upcott     |
| 2021-08-30 00:00:00 | 10080  | Karlen McCaffrey    |
| 2021-08-30 00:00:00 | 9212   | Mallorie Waber      |
| 2021-08-30 00:00:00 | 7392   | Kelci Walkden       |
| 2021-08-31 00:00:00 | 6174   | Marney O'Breen      |
| 2021-08-31 00:00:00 | 2709   | Wilone O'Kielt      |
| 2021-08-31 00:00:00 | 9303   | Wilone O'Kielt      |
| 2021-08-31 00:00:00 | 2401   | Oby Sorrel          |
| 2021-08-31 00:00:00 | 126    | Brien Boise         |
| 2021-08-31 00:00:00 | 2695   | Marney O'Breen      |
| 2021-08-31 00:00:00 | 7882   | Ches Bonnell        |
| 2021-08-31 00:00:00 | 13370  | Oby Sorrel          |
| 2021-08-31 00:00:00 | 5215   | Oby Sorrel          |
| 2021-08-31 00:00:00 | 12978  | Madelene Upcott     |
| 2021-08-31 00:00:00 | 15813  | Camilla Castle      |
| 2021-08-31 00:00:00 | 749    | Roddy Speechley     |
| 2021-08-31 00:00:00 | 6020   | Kelci Walkden       |
| 2021-08-31 00:00:00 | 2135   | Andria Kimpton      |
| 2021-08-31 00:00:00 | 10927  | Kaine Padly         |
| 2021-08-31 00:00:00 | 2275   | Rafaelita Blaksland |
| 2021-08-31 00:00:00 | 9443   | Rafaelita Blaksland |
| 2021-08-31 00:00:00 | 11326  | Wilone O'Kielt      |
| 2021-08-31 00:00:00 | 2100   | Mallorie Waber      |
| 2021-09-01 00:00:00 | 1127   | Camilla Castle      |
| 2021-09-01 00:00:00 | 5026   | Gigi Bohling        |
| 2021-09-01 00:00:00 | 4991   | Van Tuxwell         |
| 2021-09-01 00:00:00 | 175    | Barr Faughny        |
| 2021-09-01 00:00:00 | 9968   | Dotty Strutley      |
| 2021-09-01 00:00:00 | 4977   | Mallorie Waber      |
| 2021-09-01 00:00:00 | 3423   | Oby Sorrel          |
| 2021-09-01 00:00:00 | 7952   | Jan Morforth        |
| 2021-09-01 00:00:00 | 5859   | Curtice Advani      |
| 2021-09-01 00:00:00 | 3920   | Wilone O'Kielt      |
| 2021-09-01 00:00:00 | 4774   | Gunar Cockshoot     |
| 2021-09-01 00:00:00 | 4165   | Husein Augar        |
| 2021-09-01 00:00:00 | 7518   | Van Tuxwell         |
| 2021-09-01 00:00:00 | 4249   | Wilone O'Kielt      |
| 2021-09-01 00:00:00 | 2492   | Ches Bonnell        |
| 2021-09-01 00:00:00 | 4914   | Jan Morforth        |
| 2021-09-01 00:00:00 | 6132   | Jehu Rudeforth      |
| 2021-09-02 00:00:00 | 910    | Camilla Castle      |
| 2021-09-02 00:00:00 | 2212   | Mallorie Waber      |
| 2021-09-02 00:00:00 | 5796   | Kelci Walkden       |
| 2021-09-02 00:00:00 | 20181  | Mallorie Waber      |
| 2021-09-02 00:00:00 | 6272   | Ches Bonnell        |
| 2021-09-02 00:00:00 | 3171   | Mallorie Waber      |
| 2021-09-02 00:00:00 | 567    | Karlen McCaffrey    |
| 2021-09-02 00:00:00 | 1701   | Gigi Bohling        |
| 2021-09-03 00:00:00 | 11704  | Dennison Crosswaite |
| 2021-09-03 00:00:00 | 420    | Brien Boise         |
| 2021-09-03 00:00:00 | 840    | Madelene Upcott     |
| 2021-09-03 00:00:00 | 9940   | Gigi Bohling        |
| 2021-09-03 00:00:00 | 7392   | Gigi Bohling        |
| 2021-09-03 00:00:00 | 434    | Marney O'Breen      |
| 2021-09-03 00:00:00 | 2982   | Kaine Padly         |
| 2021-09-06 00:00:00 | 357    | Jan Morforth        |
| 2021-09-06 00:00:00 | 12999  | Andria Kimpton      |
| 2021-09-06 00:00:00 | 3920   | Gunar Cockshoot     |
| 2021-09-06 00:00:00 | 6741   | Barr Faughny        |
| 2021-09-06 00:00:00 | 4529   | Jehu Rudeforth      |
| 2021-09-06 00:00:00 | 4340   | Brien Boise         |
| 2021-09-07 00:00:00 | 10262  | Barr Faughny        |
| 2021-09-07 00:00:00 | 5845   | Karlen McCaffrey    |
| 2021-09-07 00:00:00 | 3577   | Oby Sorrel          |
| 2021-09-07 00:00:00 | 5789   | Marney O'Breen      |
| 2021-09-08 00:00:00 | 2912   | Dotty Strutley      |
| 2021-09-08 00:00:00 | 182    | Curtice Advani      |
| 2021-09-08 00:00:00 | 5152   | Roddy Speechley     |
| 2021-09-08 00:00:00 | 10206  | Mallorie Waber      |
| 2021-09-08 00:00:00 | 4347   | Dennison Crosswaite |
| 2021-09-08 00:00:00 | 4935   | Marney O'Breen      |
| 2021-09-08 00:00:00 | 1813   | Ches Bonnell        |
| 2021-09-08 00:00:00 | 2289   | Brien Boise         |
| 2021-09-08 00:00:00 | 3794   | Ches Bonnell        |
| 2021-09-09 00:00:00 | 5278   | Jan Morforth        |
| 2021-09-09 00:00:00 | 2940   | Barr Faughny        |
| 2021-09-09 00:00:00 | 8120   | Husein Augar        |
| 2021-09-09 00:00:00 | 5565   | Karlen McCaffrey    |
| 2021-09-09 00:00:00 | 1526   | Madelene Upcott     |
| 2021-09-09 00:00:00 | 9611   | Mallorie Waber      |
| 2021-09-10 00:00:00 | 7518   | Jehu Rudeforth      |
| 2021-09-10 00:00:00 | 13580  | Dennison Crosswaite |
| 2021-09-10 00:00:00 | 3976   | Wilone O'Kielt      |
| 2021-09-10 00:00:00 | 11277  | Gigi Bohling        |
| 2021-09-10 00:00:00 | 5068   | Barr Faughny        |
| 2021-09-10 00:00:00 | 8267   | Ches Bonnell        |
| 2021-09-10 00:00:00 | 8862   | Rafaelita Blaksland |
| 2021-09-10 00:00:00 | 15015  | Van Tuxwell         |
| 2021-09-10 00:00:00 | 4438   | Curtice Advani      |
| 2021-09-10 00:00:00 | 9128   | Kelci Walkden       |
| 2021-09-10 00:00:00 | 2709   | Jehu Rudeforth      |
| 2021-09-10 00:00:00 | 15960  | Gigi Bohling        |
| 2021-09-10 00:00:00 | 5439   | Marney O'Breen      |
| 2021-09-10 00:00:00 | 1540   | Wilone O'Kielt      |
| 2021-09-10 00:00:00 | 14728  | Madelene Upcott     |
| 2021-09-10 00:00:00 | 4704   | Rafaelita Blaksland |
| 2021-09-10 00:00:00 | 1540   | Beverie Moffet      |
| 2021-09-10 00:00:00 | 11109  | Ches Bonnell        |
| 2021-09-10 00:00:00 | 1638   | Jan Morforth        |
| 2021-09-10 00:00:00 | 2541   | Madelene Upcott     |
| 2021-09-10 00:00:00 | 231    | Kaine Padly         |
| 2021-09-10 00:00:00 | 11249  | Karlen McCaffrey    |
| 2021-09-10 00:00:00 | 5306   | Barr Faughny        |
| 2021-09-10 00:00:00 | 2079   | Curtice Advani      |
| 2021-09-10 00:00:00 | 1148   | Brien Boise         |
| 2021-09-13 00:00:00 | 322    | Jehu Rudeforth      |
| 2021-09-13 00:00:00 | 1239   | Kelci Walkden       |
| 2021-09-13 00:00:00 | 16681  | Ches Bonnell        |
| 2021-09-13 00:00:00 | 98     | Jehu Rudeforth      |
| 2021-09-13 00:00:00 | 5649   | Wilone O'Kielt      |
| 2021-09-13 00:00:00 | 2870   | Ches Bonnell        |
| 2021-09-13 00:00:00 | 4151   | Kaine Padly         |
| 2021-09-13 00:00:00 | 3962   | Andria Kimpton      |
| 2021-09-13 00:00:00 | 7119   | Roddy Speechley     |
| 2021-09-13 00:00:00 | 1393   | Gunar Cockshoot     |
| 2021-09-13 00:00:00 | 9506   | Brien Boise         |
| 2021-09-13 00:00:00 | 8897   | Jan Morforth        |
| 2021-09-13 00:00:00 | 12019  | Husein Augar        |
| 2021-09-13 00:00:00 | 12439  | Marney O'Breen      |
| 2021-09-13 00:00:00 | 3612   | Gigi Bohling        |
| 2021-09-13 00:00:00 | 2646   | Roddy Speechley     |
| 2021-09-13 00:00:00 | 511    | Andria Kimpton      |
| 2021-09-13 00:00:00 | 4207   | Curtice Advani      |
| 2021-09-13 00:00:00 | 10290  | Madelene Upcott     |
| 2021-09-13 00:00:00 | 6069   | Brien Boise         |
| 2021-09-14 00:00:00 | 12292  | Dennison Crosswaite |
| 2021-09-14 00:00:00 | 3794   | Kaine Padly         |
| 2021-09-14 00:00:00 | 16793  | Andria Kimpton      |
| 2021-09-14 00:00:00 | 5327   | Husein Augar        |
| 2021-09-14 00:00:00 | 1267   | Wilone O'Kielt      |
| 2021-09-14 00:00:00 | 3514   | Beverie Moffet      |
| 2021-09-14 00:00:00 | 10157  | Wilone O'Kielt      |
| 2021-09-14 00:00:00 | 9555   | Kaine Padly         |
| 2021-09-14 00:00:00 | 8960   | Husein Augar        |
| 2021-09-14 00:00:00 | 581    | Madelene Upcott     |
| 2021-09-15 00:00:00 | 735    | Beverie Moffet      |
| 2021-09-15 00:00:00 | 7084   | Madelene Upcott     |
| 2021-09-15 00:00:00 | 4438   | Marney O'Breen      |
| 2021-09-15 00:00:00 | 9646   | Dotty Strutley      |
| 2021-09-15 00:00:00 | 3759   | Dotty Strutley      |
| 2021-09-15 00:00:00 | 721    | Oby Sorrel          |
| 2021-09-15 00:00:00 | 5887   | Gigi Bohling        |
| 2021-09-15 00:00:00 | 7924   | Jehu Rudeforth      |
| 2021-09-15 00:00:00 | 7343   | Rafaelita Blaksland |
| 2021-09-15 00:00:00 | 994    | Oby Sorrel          |
| 2021-09-15 00:00:00 | 1568   | Husein Augar        |
| 2021-09-15 00:00:00 | 959    | Kaine Padly         |
| 2021-09-15 00:00:00 | 5355   | Madelene Upcott     |
| 2021-09-15 00:00:00 | 12915  | Wilone O'Kielt      |
| 2021-09-16 00:00:00 | 5621   | Oby Sorrel          |
| 2021-09-16 00:00:00 | 5089   | Van Tuxwell         |
| 2021-09-16 00:00:00 | 13993  | Brien Boise         |
| 2021-09-16 00:00:00 | 4242   | Beverie Moffet      |
| 2021-09-16 00:00:00 | 2842   | Van Tuxwell         |
| 2021-09-17 00:00:00 | 8862   | Wilone O'Kielt      |
| 2021-09-17 00:00:00 | 19054  | Van Tuxwell         |
| 2021-09-17 00:00:00 | 5551   | Brien Boise         |
| 2021-09-17 00:00:00 | 1946   | Marney O'Breen      |
| 2021-09-17 00:00:00 | 966    | Marney O'Breen      |
| 2021-09-17 00:00:00 | 2730   | Jan Morforth        |
| 2021-09-17 00:00:00 | 10010  | Dennison Crosswaite |
| 2021-09-17 00:00:00 | 4529   | Gunar Cockshoot     |
| 2021-09-17 00:00:00 | 9891   | Karlen McCaffrey    |
| 2021-09-17 00:00:00 | 2275   | Madelene Upcott     |
| 2021-09-20 00:00:00 | 3241   | Mallorie Waber      |
| 2021-09-20 00:00:00 | 917    | Dennison Crosswaite |
| 2021-09-20 00:00:00 | 3913   | Gigi Bohling        |
| 2021-09-21 00:00:00 | 1792   | Roddy Speechley     |
| 2021-09-21 00:00:00 | 5761   | Jehu Rudeforth      |
| 2021-09-21 00:00:00 | 5327   | Jehu Rudeforth      |
| 2021-09-21 00:00:00 | 1519   | Ches Bonnell        |
| 2021-09-21 00:00:00 | 11326  | Oby Sorrel          |
| 2021-09-21 00:00:00 | 7252   | Jehu Rudeforth      |
| 2021-09-21 00:00:00 | 12929  | Mallorie Waber      |
| 2021-09-21 00:00:00 | 2996   | Gunar Cockshoot     |
| 2021-09-21 00:00:00 | 1239   | Brien Boise         |
| 2021-09-21 00:00:00 | 9128   | Beverie Moffet      |
| 2021-09-21 00:00:00 | 4137   | Jan Morforth        |
| 2021-09-21 00:00:00 | 6482   | Kaine Padly         |
| 2021-09-21 00:00:00 | 1393   | Husein Augar        |
| 2021-09-21 00:00:00 | 11627  | Dotty Strutley      |
| 2021-09-22 00:00:00 | 3080   | Gunar Cockshoot     |
| 2021-09-22 00:00:00 | 12180  | Gigi Bohling        |
| 2021-09-22 00:00:00 | 462    | Beverie Moffet      |
| 2021-09-22 00:00:00 | 1498   | Beverie Moffet      |
| 2021-09-23 00:00:00 | 1589   | Barr Faughny        |
| 2021-09-23 00:00:00 | 2184   | Jehu Rudeforth      |
| 2021-09-23 00:00:00 | 3073   | Brien Boise         |
| 2021-09-23 00:00:00 | 16513  | Rafaelita Blaksland |
| 2021-09-23 00:00:00 | 2051   | Kaine Padly         |
| 2021-09-23 00:00:00 | 11109  | Beverie Moffet      |
| 2021-09-23 00:00:00 | 574    | Gigi Bohling        |
| 2021-09-24 00:00:00 | 7532   | Barr Faughny        |
| 2021-09-24 00:00:00 | 504    | Brien Boise         |
| 2021-09-24 00:00:00 | 12642  | Jehu Rudeforth      |
| 2021-09-24 00:00:00 | 2569   | Husein Augar        |
| 2021-09-24 00:00:00 | 476    | Karlen McCaffrey    |
| 2021-09-24 00:00:00 | 9884   | Gunar Cockshoot     |
| 2021-09-24 00:00:00 | 3731   | Wilone O'Kielt      |
| 2021-09-24 00:00:00 | 6727   | Gigi Bohling        |
| 2021-09-24 00:00:00 | 1869   | Beverie Moffet      |
| 2021-09-24 00:00:00 | 3262   | Gigi Bohling        |
| 2021-09-24 00:00:00 | 8057   | Van Tuxwell         |
| 2021-09-24 00:00:00 | 91     | Jehu Rudeforth      |
| 2021-09-24 00:00:00 | 3122   | Beverie Moffet      |
| 2021-09-24 00:00:00 | 5033   | Beverie Moffet      |
| 2021-09-24 00:00:00 | 2184   | Kelci Walkden       |
| 2021-09-24 00:00:00 | 721    | Madelene Upcott     |
| 2021-09-24 00:00:00 | 5061   | Rafaelita Blaksland |
| 2021-09-27 00:00:00 | 12152  | Madelene Upcott     |
| 2021-09-27 00:00:00 | 15526  | Beverie Moffet      |
| 2021-09-27 00:00:00 | 14525  | Barr Faughny        |
| 2021-09-27 00:00:00 | 2485   | Madelene Upcott     |
| 2021-09-27 00:00:00 | 7091   | Brien Boise         |
| 2021-09-27 00:00:00 | 6846   | Dennison Crosswaite |
| 2021-09-27 00:00:00 | 1204   | Mallorie Waber      |
| 2021-09-27 00:00:00 | 1883   | Roddy Speechley     |
| 2021-09-27 00:00:00 | 2723   | Jan Morforth        |
| 2021-09-27 00:00:00 | 7196   | Dotty Strutley      |
| 2021-09-27 00:00:00 | 1078   | Rafaelita Blaksland |
| 2021-09-28 00:00:00 | 4998   | Marney O'Breen      |
| 2021-09-28 00:00:00 | 8127   | Gunar Cockshoot     |
| 2021-09-28 00:00:00 | 6006   | Camilla Castle      |
| 2021-09-28 00:00:00 | 13349  | Oby Sorrel          |
| 2021-09-28 00:00:00 | 994    | Andria Kimpton      |
| 2021-09-28 00:00:00 | 6160   | Husein Augar        |
| 2021-09-28 00:00:00 | 2569   | Husein Augar        |
| 2021-09-28 00:00:00 | 3206   | Marney O'Breen      |
| 2021-09-29 00:00:00 | 665    | Dotty Strutley      |
| 2021-09-29 00:00:00 | 427    | Rafaelita Blaksland |
| 2021-09-29 00:00:00 | 5166   | Gunar Cockshoot     |
| 2021-09-29 00:00:00 | 8603   | Van Tuxwell         |
| 2021-09-29 00:00:00 | 1904   | Mallorie Waber      |
| 2021-09-29 00:00:00 | 3766   | Brien Boise         |
| 2021-09-29 00:00:00 | 1337   | Camilla Castle      |
| 2021-09-29 00:00:00 | 12775  | Roddy Speechley     |
| 2021-09-29 00:00:00 | 7812   | Madelene Upcott     |
| 2021-09-29 00:00:00 | 3976   | Dotty Strutley      |
| 2021-09-29 00:00:00 | 13083  | Kelci Walkden       |
| 2021-09-29 00:00:00 | 4487   | Jan Morforth        |
| 2021-09-29 00:00:00 | 5313   | Mallorie Waber      |
| 2021-09-29 00:00:00 | 2163   | Curtice Advani      |
| 2021-09-29 00:00:00 | 4830   | Oby Sorrel          |
| 2021-09-29 00:00:00 | 7959   | Curtice Advani      |
| 2021-09-29 00:00:00 | 4067   | Curtice Advani      |
| 2021-09-29 00:00:00 | 1120   | Jan Morforth        |
| 2021-09-29 00:00:00 | 10829  | Brien Boise         |
| 2021-09-29 00:00:00 | 5068   | Beverie Moffet      |
| 2021-09-29 00:00:00 | 9156   | Gunar Cockshoot     |
| 2021-09-30 00:00:00 | 6944   | Marney O'Breen      |
| 2021-09-30 00:00:00 | 2870   | Kaine Padly         |
| 2021-09-30 00:00:00 | 4403   | Beverie Moffet      |
| 2021-09-30 00:00:00 | 4312   | Madelene Upcott     |
| 2021-10-01 00:00:00 | 1050   | Dotty Strutley      |
| 2021-10-01 00:00:00 | 1890   | Camilla Castle      |
| 2021-10-01 00:00:00 | 5348   | Marney O'Breen      |
| 2021-10-01 00:00:00 | 11214  | Gigi Bohling        |
| 2021-10-01 00:00:00 | 1113   | Van Tuxwell         |
| 2021-10-01 00:00:00 | 2268   | Kaine Padly         |
| 2021-10-01 00:00:00 | 6419   | Rafaelita Blaksland |
| 2021-10-01 00:00:00 | 7539   | Kelci Walkden       |
| 2021-10-01 00:00:00 | 9520   | Kaine Padly         |
| 2021-10-01 00:00:00 | 6209   | Wilone O'Kielt      |
| 2021-10-01 00:00:00 | 1652   | Kaine Padly         |
| 2021-10-01 00:00:00 | 6657   | Mallorie Waber      |
| 2021-10-01 00:00:00 | 12460  | Jan Morforth        |
| 2021-10-01 00:00:00 | 9548   | Gunar Cockshoot     |
| 2021-10-01 00:00:00 | 8176   | Jan Morforth        |
| 2021-10-01 00:00:00 | 7903   | Mallorie Waber      |
| 2021-10-01 00:00:00 | 4473   | Wilone O'Kielt      |
| 2021-10-01 00:00:00 | 4536   | Camilla Castle      |
| 2021-10-04 00:00:00 | 3962   | Curtice Advani      |
| 2021-10-04 00:00:00 | 21588  | Mallorie Waber      |
| 2021-10-04 00:00:00 | 16394  | Barr Faughny        |
| 2021-10-04 00:00:00 | 3101   | Kelci Walkden       |
| 2021-10-04 00:00:00 | 4039   | Dotty Strutley      |
| 2021-10-05 00:00:00 | 2975   | Roddy Speechley     |
| 2021-10-05 00:00:00 | 5320   | Madelene Upcott     |
| 2021-10-05 00:00:00 | 287    | Marney O'Breen      |
| 2021-10-05 00:00:00 | 6902   | Rafaelita Blaksland |
| 2021-10-05 00:00:00 | 5726   | Camilla Castle      |
| 2021-10-05 00:00:00 | 1512   | Dotty Strutley      |
| 2021-10-05 00:00:00 | 5845   | Van Tuxwell         |
| 2021-10-05 00:00:00 | 3038   | Barr Faughny        |
| 2021-10-05 00:00:00 | 1085   | Curtice Advani      |
| 2021-10-05 00:00:00 | 1029   | Madelene Upcott     |
| 2021-10-05 00:00:00 | 10038  | Kelci Walkden       |
| 2021-10-05 00:00:00 | 10843  | Wilone O'Kielt      |
| 2021-10-06 00:00:00 | 3101   | Madelene Upcott     |
| 2021-10-06 00:00:00 | 1162   | Camilla Castle      |
| 2021-10-06 00:00:00 | 3885   | Curtice Advani      |
| 2021-10-06 00:00:00 | 8960   | Roddy Speechley     |
| 2021-10-06 00:00:00 | 6902   | Dennison Crosswaite |
| 2021-10-06 00:00:00 | 4830   | Kelci Walkden       |
| 2021-10-06 00:00:00 | 1792   | Kelci Walkden       |
| 2021-10-06 00:00:00 | 18165  | Karlen McCaffrey    |
| 2021-10-06 00:00:00 | 5152   | Mallorie Waber      |
| 2021-10-06 00:00:00 | 812    | Gunar Cockshoot     |
| 2021-10-07 00:00:00 | 1918   | Andria Kimpton      |
| 2021-10-07 00:00:00 | 4879   | Van Tuxwell         |
| 2021-10-07 00:00:00 | 4788   | Oby Sorrel          |
| 2021-10-07 00:00:00 | 6860   | Jan Morforth        |
| 2021-10-07 00:00:00 | 6461   | Kelci Walkden       |
| 2021-10-07 00:00:00 | 77     | Mallorie Waber      |
| 2021-10-08 00:00:00 | 1358   | Marney O'Breen      |
| 2021-10-08 00:00:00 | 9373   | Barr Faughny        |
| 2021-10-08 00:00:00 | 2968   | Marney O'Breen      |
| 2021-10-08 00:00:00 | 6111   | Beverie Moffet      |
| 2021-10-08 00:00:00 | 13251  | Kelci Walkden       |
| 2021-10-08 00:00:00 | 8085   | Camilla Castle      |
| 2021-10-08 00:00:00 | 15022  | Barr Faughny        |
| 2021-10-08 00:00:00 | 3003   | Roddy Speechley     |
